OSN,LAT,LONG,ALT,SDMT,BIO_N,BIO_C,BRG_N,BRG_C,ACANTHACEA,AIZOACEAE,AMARANTHAC,LANNEA_SCL,ILEX_MITIS,AMBROSIEAE,ARTEMISIA,STOEBE,SENECIO,TARCHONANT,AVICENNIA,BALANITES,CAESALPINI,CAPPARIDAC,CLUSIACEAE,COMBRETACE,CONNARACEA,AFROCRANIA,CUPRESSACE,CYPERACEAE,DIDIERACEA,DILLENIACE,EPHEDRA,ERICACEAE,ALCHORNEA,BRIDELIA,CHROZOPHOR,DRYPETES_T,MACARANGA_,FLUEGGEA_T,TETRORCHID,UAPACA,CAMPYLOSTE,SACOGLOTTI,HYMENOCARD,HYPERICUM,ICACINACEA,IRVINGIA_T,HUGONIA,LOBELIA,ANTHOCLEIS,NUXIA_TYPE,MALPIGHIAC,MELIACEAE,ACACIA,CALPOCALYX,DICHROSTAC,ENTADA_TYP,PARKIA,MORACEAE,MYRICA,PYCNANTHUS,MYRSINE_AF,RAPANEA,SYZYGIUM_T,NYCTAGINAC,CAMPYLOSPE,LOPHIRA,SAUVAGESIA,OLEA,BORASSUS_H,ELAEIS_GUI,POACEAE,PODOCARPUS,PROTEACEAE,RHAMNACEAE,RHIZOPHORA,ALCHEMILLA,CLIFFORTIA,HAGENIA_AB,PRUNUS,RUBUS,ANTHOSPERM,IXORA_TYPE,MITRACARPU,ZANTHOXYLU,SALVADORA,ALLOPHYLUS,BLIGHIA,DODONAEA,SAPOTACEAE,COLA_TYPE,TAMARIX,CHRISTIANA,TILIA_TYPE,TRIBULUS,CELTIS,HOLOPTELEA,URTICACEAE,FAGONIA,ZYGOPHYLLU,MICRODESMI,TYPHA,ASTERACEAE,CONYZA_TYP,ACALYPHA,NYMPHAEA,EUPHORBIA_,RHUS_TYPE,PHOENIX,EUCALYPTUS,PINUS,HELICHRYSU,SPERMACOCE,FABACEAE_U,PLANTAGO,EUPHORBIAC,EUCLEA,CICHORIEAE,RUBIACEAE_,INDIGOFERA,TREMA_TYPE,CARYOPHYLL,PULICARIA_,RUMEX,BRASSICACE,APIACEAE,LAMIACEAE,PTERIDOPHY
971,6.95,0.6,393,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,1.004304161,0,0,0,0,0,0,0,0,0,0,0,0,1.43472023,0,0,0,2.869440459,0,0,0,0,1.291248207,0.860832138,0,0,3.443328551,0,0.430416069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143472023,1.578192253,43.18507891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143472023,0,0,0,0,0,0.430416069,0,0,0,0,0,1.004304161,3.87374462,0,0,0,0,0,0,0,0,0,2.869440459,0,0,0,0,0.573888092,0,0,0,0,0,0,0,0,0,34.86370158
972,7.017,0.65,576,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,0.608828006,0.152207002,0,0,0,0,0,0,0,0,0.152207002,0,0,0.456621005,0,0,0,1.369863014,0,0,0,0,1.369863014,0,0,0,17.19939117,0,0,1.065449011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304414003,0,0.761035008,0,0,0,0,0,0,0,0,0.152207002,2.283105023,5.327245053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152207002,0,0,0,0,0,55.40334855,0,0,0,0,0,0,1.97869102,0,0,0,0,0,0,0,0,0,0,9.284627093,0,0,0,0,0,0,0,0,0,0,0,0,0.152207002,1.826484018
973,6.95,0.6,393,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,2.714932127,0,1.809954751,0,0,0,0,0,0,0,0,0,0,0,0,1.357466063,0,0,0,4.524886878,0,0,0,0,4.07239819,0,0,0,47.51131222,0.904977376,2.714932127,5.429864253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452488688,0,0,0,0,0,0,0,0,0,0,0,3.619909502,11.31221719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357466063,0,0.904977376,0,0,0,0.452488688,3.619909502,0,0,0,0.452488688,0,0,0,0,0,0,0,0,0.904977376,0,0,0,0,0,0,0,0,0,0,0,5.882352941
974,7.467,0.867,730,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,26.29757785,0,0,0,0,0,0,0,0,0,1.730103806,0,0,1.384083045,0,0,0,2.076124567,0,0,0,0,2.76816609,0,0,0,2.076124567,0,2.076124567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,11.41868512,0,3.114186851,0,0,1.384083045,0,0,0,0,0,0,3.806228374,10.7266436,0,0,1.384083045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692041522,0,1.038062284,0,0,0,0,3.806228374,0,0,0,1.038062284,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0.346020761,0,0,0,0,0,0,22.14532872
975,6.95,0.583,561,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0.540540541,0,0,0,0,2.162162162,0.27027027,0,0,14.32432432,0,1.621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27027027,0.27027027,7.837837838,0,0.27027027,0,0,0.27027027,0,0,0,0,0,0,3.243243243,5.135135135,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0.27027027,0.27027027,14.32432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.59459459,0,0,0,0,0,0,0,0,11.62162162
976,7.467,0.9,541,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.084745763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93220339,0,0,0,0,0,0,0,0,0,0,0,19.49152542,14.40677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.23728814
977,7.2,0.7,765,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.381679389,0,1.908396947,3.053435115,0,0,0,0,0,0,0,0,0,0.381679389,0,1.145038168,0,0,0,7.251908397,0,0,0,0,5.72519084,1.526717557,0,0,0,0,0.763358779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580152672,0,0.381679389,0,0,0,0,0,0,0,0,0,0,0,10.6870229,35.49618321,0,0,0,0,0,0,0,0,0,0,0,0.381679389,0,0,0,0,0,0,0,0,0,0,0,1.908396947,0,0,0,0,0,0,21.3740458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763358779,0,0,0,0,0,0,0,0,2.290076336
978,7.467,0.9,541,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,2.739726027,0.342465753,0,0,0,0,0,0,0,0,0,0,0,4.452054795,0,0,0,1.712328767,0,0.342465753,0,0,0.684931507,0,0,0,9.931506849,0.342465753,2.054794521,0.342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,13.01369863,0,15.4109589,0,0,0,0,0,1.02739726,0,0,0,8.561643836,5.479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726,0,0.342465753,0,0.342465753,0,0,0,0,0,0.342465753,0,5.821917808,0,0,0,0,1.369863014,0,0,0,0,0,0,0,0,0,0.342465753,0,0,0,0,0,0.342465753,0,0,0,0,0,0,0,0,22.94520548
979,6.2,1.483,66,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0,0,0.378071834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.536862004,0,0,0,0,0.189035917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56710775,92.43856333,0,0,0,0.189035917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378071834,0,0.189035917,0,0,0,0.189035917,0.189035917,0,0,0,0.189035917,0,0,0,0,0,0,0.189035917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378071834
980,6.25,1.617,64,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,43.11111111,0,0,0,0,0.222222222,0,0,0,0.222222222,0,0,1.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,13.33333333,20.33333333,0,0,0,0.222222222,0,0,0,0,0,0,0,0,5.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,11.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0.222222222,0.333333333,0,0,0,0,0,0,0.555555556,0.666666667
981,7.2,0.7,765,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.36900369,0,4.05904059,0.36900369,0,0,0,0,0,0,0,0,0.73800738,0,0,1.10701107,0,0,0,5.535055351,0,0,0,0,0.36900369,1.47601476,0,0,9.225092251,0,2.95202952,0,0,0,0,0,0,0,0,0,0,0,0,1.47601476,0,0,0,0.36900369,0,19.18819188,0,3.6900369,0,0,0,0,0,0,0,0,0.36900369,7.749077491,11.0701107,0,0,0,0,0,0,0,0,0,0,0,0,11.0701107,0,0,0,0,0,0,0,0,0,0,0.73800738,0,5.535055351,0,0,0,0,0.73800738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73800738,0,0,0,0,0,0,0,0,11.0701107
982,7.467,0.9,541,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,8.064516129,0,0,0,0,0,0,0,0,0,0,0,0,1.935483871,0,0,0,1.612903226,0,0,0,0,0.967741935,0,0,0,0.64516129,0,29.67741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967741935,0,11.93548387,0,10,0,0,0,0,0,0,0,0,0,7.741935484,16.77419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0,0,0,0.322580645,0,0,0,0,0,0.967741935,0,0,0,0,0,0.322580645,0.322580645,0,0,0,0,0,0,0,0,0,0.322580645,0.322580645,0,0,0,0,0.64516129,0,0,0,0,0,0,0,0,6.129032258
983,7.283,0.8,489,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,4.142011834,0,2.958579882,0,0,0,0,0,0,0,0,0,0,0,0,2.958579882,0,0,0,10.65088757,0,0,0,0,0.591715976,0,0,0,0,0,2.366863905,0.591715976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.01183432,0,4.142011834,0,0,0,0,0,0,0,0,0,13.01775148,8.284023669,0,0,0,0,0,0,0,0,0,0,0,0.591715976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591715976,3.550295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591715976,2.958579882
984,7.167,1.167,141,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.454545455,0,0,0,31.63636364,0,0,0,0,0.727272727,0,0,0,0.363636364,0,0.363636364,1.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0.363636364,0,0,0,0,0,0,1.454545455,50.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545454545,0,0,0,0,0,1.090909091,0,0,0,0,0,0.727272727,1.090909091,0,0,0,0.363636364,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091
985,7.283,0.8,489,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,1.421800948,0,2.369668246,2.369668246,0,0,0,0,0,0,0,0,3.317535545,0,0,2.843601896,0,0,0,7.109004739,0,0,0,0,0,0,0,0,0,6.63507109,0.473933649,0,0,0,0.473933649,0,0,0,0,0,0,0,0,0.473933649,0,1.421800948,0,0,0,5.687203791,0,0.947867299,0,0,0,0,0,0,0,0,0.473933649,9.004739336,26.54028436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895734597,0,0,0,0,0,0,0,1.421800948,0.473933649,0,0,0,0,0,9.478672986,0,0,0,0,0,0,0,0,0,0.947867299,0.473933649,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74407583
986,7.333,1.167,153,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0,0,0.27100271,0,0,0,0,0,0,0,0,0,0,0,0,2.16802168,0,0,0,7.046070461,0,0,0,0,0,0,0,0,0,0,0,3.79403794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81300813,0,0,0,1.08401084,0,0,0,0,0,3.25203252,62.33062331,0,0,0,0,0,0,0,0,0,0,0,0.27100271,0,0,0,0,0,2.43902439,0,0,0,0,0,0,0,0.27100271,0,0,0,0.27100271,11.11111111,0,0,0,0,0,0,0,0,0,1.35501355,0.27100271,0,0.27100271,0,0,0.27100271,0,1.08401084,0,0,0,0,0,0.27100271,1.35501355
987,7.5,0.967,327,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,1.953125,0,1.953125,0.390625,0,0,0,0,0,0,0,0,0.78125,0,0,5.078125,0,0,0,4.6875,0,0,0,0,2.34375,0.78125,0,0,1.953125,0.78125,2.34375,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390625,0.390625,9.375,0,7.8125,0,0,0.78125,0,0,1.953125,0,0,0,13.28125,12.890625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953125,0,0,0,0.78125,4.6875,0,0,0,0,1.171875,1.171875,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,14.84375
988,7.383,1.183,147,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0.376411543,0,2.634880803,0,0,0,0,0,0,0,0,0,0,0,0,0.752823087,0,0,0,29.73651192,0,0,0,0,0.125470514,0,0,0,0,0,0,1.12923463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125470514,0,0,0,0,0,0,0,0,0,0,0,1.12923463,60.72772898,0,0,0,0,0,0,0,0,0,0,0,0.125470514,0.250941029,0,0,0,0,0,0,0,0,0,0,0.250941029,0,0,0,0,0,0,1.003764115,0,0,0,0.125470514,0,0,0,0,0,0.501882058,0.125470514,0,0,0,0.125470514,0.125470514,0,0,0.125470514,0,0,0,0,0,0.501882058
989,7.517,1.05,226,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0,0,5.454545455,5.454545455,0,0,0,0,0,0,0,0,0,0,0,5.909090909,0,0,0,9.090909091,0,0,0,0,1.818181818,0,0,0,0,0.454545455,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,2.272727273,53.63636364,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.272727273,1.818181818,0,0.454545455,0,0,0.909090909,0,0,0,0,0,0,0,0,2.727272727
990,7.567,1.167,228,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,West Sudanian savanna,22,0,0,4.87012987,0,0,0,0,0,0,0,0,0,0,0,0,19.48051948,0,0,0,6.493506494,0,0,0,0,0.324675325,0,0,0,0,1.623376623,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,38.96103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818181818,0,0,0,0,0,0,0,0,0,0.649350649,0.324675325,0,0,0,0,3.896103896,0,0,0,0,0,0,0,0,1.623376623
991,7.567,0.683,579,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.746268657,0,0.248756219,0,0,0,0,0,0,0,0,0,1.243781095,0,0,0.746268657,0,0,0,0.497512438,0,0,0,0,1.243781095,0,0,0,5.721393035,0.248756219,0.995024876,0,0,0,0.248756219,0,0,0,0,0,0,0,0,0,0,0,0,0.746268657,0,4.726368159,0,0.248756219,0,0,0,0,0,0,0,0,0,1.741293532,61.94029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497512438,0,0,0,0,0,0,0,0,0,0,0,0,15.17412935,0,0,0,0,0,0,0,0,0,0.497512438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.487562189
992,7.733,1.15,214,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,West Sudanian savanna,22,0.170357751,0,58.60306644,0,0,0,0,0,0,0,0,0,12.77683135,0,0,0.340715503,0,0,0,2.555366269,0,0,0,0,0.511073254,0,0,0,0.170357751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340715503,0,0,0,0,0,0,0,0,0,0,0,7.495741056,12.43611584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170357751,0,0.170357751,0,0,0,0,0,0.681431005,0,0,0,0,0,0,2.214650767,0,0,0,0,0,0,0,0,0,0,0.170357751,0,0,0,0.681431005,0.170357751,0,0,0,0,0,0,0,0,0.340715503
993,7.583,0.85,709,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,1.492537313,0,0,0,0,0,0,0,0,0,2.985074627,0,2.487562189,8.955223881,0,0,0,0.497512438,0,0.995024876,0,0,4.975124378,0.497512438,0,0,1.990049751,0.497512438,3.980099502,1.492537313,0,0,0.497512438,0,0,0,0,0,0,0,0,0,0,0,0,6.965174129,0,1.492537313,0,2.487562189,0,0,0,0,0,0,0,0,0,0.995024876,21.89054726,0,0,0,0,0,0,0,0,0,0,0,0.497512438,0,1.990049751,0,0,0,0,0,0,0,0,0,0.497512438,0,0,0,0,0,0,0,0,0,0,0.497512438,0,0,0,0,0,0,0,0,11.44278607,0,0,2.487562189,0,0,0,0,0,0,0,0,17.41293532
994,9.133,0.733,356,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,West Sudanian savanna,22,0,0,0.470957614,0.313971743,0,0,0,0,0,0,0,0,0.156985871,0,0,43.48508634,0,0,0,0.784929356,0,0,0,0,0,0.156985871,0,0,0,0,0,0.156985871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825745683,0,0,0,0,0,0,0,0,0,0,0,0.156985871,49.92150706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25588697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313971743,0,0,0,0,0,0,0,0,0
995,7.6,0.717,519,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,1.023890785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.802047782,0,0,0,1.023890785,0,0,0,0,12.62798635,0,0,0,35.83617747,0.341296928,1.023890785,0.682593857,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,4.09556314,0,1.023890785,0,0,0,0,0,0,0,0,0,7.167235495,7.508532423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0.341296928,0.341296928,1.023890785,0,0,0,0,5.119453925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.389078498,0,0,0,0,0,0,0,0,11.94539249
996,9.2,1.217,458,Lake,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0,0,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,10.47297297,0,0,0,0,1.689189189,0.675675676,0,0,0,0,0,1.013513514,0,0,0.337837838,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0.337837838,0,0.337837838,0,0,0,0,0.337837838,0,0,0,0,0,0,49.66216216,30.40540541,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675676,0,0,0,0,0,0,0,0,1.013513514
997,7.6,0.633,577,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,2.02020202,0,1.01010101,0,0,0,0,0,0,0,0,0,0.673400673,0,0,0.336700337,0,0,0,9.090909091,0,0,0,0,6.060606061,0,0,0,4.04040404,0,1.01010101,0.673400673,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,3.703703704,0,0.673400673,0,0,0.336700337,0,0,0,0,0,0.336700337,7.407407407,29.96632997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,2.02020202,0,1.01010101,0,0,0,0,4.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24242424
998,9.7,0.95,235,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,West Sudanian savanna,22,0,0,2.53968254,1.587301587,0,0,0,0,0,0,0,0,0.317460317,0,0,45.71428571,0,0,0,6.349206349,0,0,0,0,0,0.317460317,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,35.55555556,0,0,0,0,0,0,0,0,0,0,0,0.634920635,0,0,0,0,0,0.952380952,0,0,0,0,0,0,0,0,0,0,0,0.634920635,0.317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.904761905,0,0,0,0,0,0,0,0,0
999,7.617,0.817,610,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.740740741,0,1.481481481,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0.740740741,0,0,0,2.222222222,0,0,0,0,2.222222222,2.962962963,0,0,1.111111111,4.444444444,2.222222222,0.37037037,0,0,1.851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,0,1.111111111,0,0,0,0.37037037,0,0,0,0,0,2.222222222,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074074074,0,0,0,0,3.333333333,0,0,0,1.111111111,0,0,0,0,0,0.740740741,7.407407407,0,0,0,0,9.62962963,0,0,0,0,0,0,0,0,2.962962963
1000,10.7,0.117,302,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,West Sudanian savanna,22,1.219512195,0,2.195121951,0.487804878,0,0,0,0,0,0,0,0,0,0,0,0.731707317,0,0,0,1.951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243902439,75.6097561,0,0,0,0,0,0,0,0,0,0,0,1.219512195,0,0,0,0,0,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0,0.731707317,0,0,0,0.731707317,0,0,0,0,0,11.2195122,0.243902439,0,0,0,0.243902439,0.487804878,0,0,0,0,0,0,0,0.243902439,2.195121951
1001,6.2,1.25,69,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0.51457976,0,2.229845626,0,0,0,0,0,0,0,0,0,0.343053173,0,0,0,0,0,0,55.57461407,0,0,0,0,0,0,0,0,0,0.343053173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886792453,36.02058319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171526587,0,0,0,0,0,0,0,0,0,0,0,0.51457976,0.343053173,0,0,0,0,0,0,0,0,0,0,0.171526587,0,0.686106346,0,0.171526587,0,0,0,0,0,0,0,0,0,1.02915952
1002,6.25,1.617,64,Lake,"Tropical and subtropical grasslands, savannas, and shrublands",7,Guinean forest-savanna mosaic,7,0,0,0,0.053676865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.68760064,0,0,0,0,0.268384326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483091787,58.18572195,4.508856683,0,0,0,0.053676865,0,0,0,0,0,0,0,0,9.178743961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32581857,0.053676865,0,0,0.053676865,0,0,0,0,0,0,0.053676865,0,0,0,0,0.107353731,0,0,0,0,0,0,0,0,0,1.986044015
1003,7.617,1.017,424,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.293255132,0,3.519061584,0,0,0,0,0,0,0,0,0,0,0.586510264,0,9.677419355,0,0,0,3.519061584,0,0,0,0,0.293255132,0,0,0,0.586510264,0,0,2.346041056,0,0,0,0,0,0,0,0,0,0,0,0,0.293255132,0,0,0,0,0.879765396,0,5.865102639,0,0,0.293255132,0,0,0,0,0,0,18.18181818,21.40762463,0,0,0,0,0,0,0,0,0,0,0,0,0.293255132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,0,0,0,0,0,0,0,0,0.293255132,0,0,0,0,0,0.293255132,0,0,0,0,0,0,0,0,30.79178886
1004,7.633,0.967,406,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,0.301204819,0,1.506024096,0,0,0,0,0,0,0,0,0,0.602409639,0,0,0.903614458,0,0,0,5.120481928,0,0,0,0,5.120481928,0,0,0,0.903614458,0,4.518072289,0.903614458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602409639,0,3.915662651,0,0,0,0,0,0,0,0,0,30.42168675,13.55421687,0,0,0,0,0,0,0,0,0,0,0,0,0.301204819,0,0,0,0,0,0,0,0,0,0,0,0,0.602409639,0,0,0,0.301204819,1.204819277,0,0,0,0,0,3.915662651,0,0,0,0,0.602409639,0,0,0,0,0,0,0,0,0,0,0,0,0,24.69879518
1005,7.617,0.667,499,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Eastern Guinean forests,11,1.714285714,0,1.142857143,0.285714286,0,0,0,0,0,0,0,0,2.571428571,0,0,0.857142857,0,0,0,0.285714286,0,0,0,0,0.857142857,0,0,0,14.85714286,0,0.857142857,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,2.571428571,0,0,0,0,0,0,0,0,0,14,30.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0.285714286,22.85714286
